Itemname,Effectnum,Unixtime,Value
Tam O' Shanter,90,1530258193,55.940850000000005
Tam O' Shanter,71,1684684705,303.6789
Tam O' Shanter,89,1663401117,179.01072000000002
Tam O' Shanter,75,1658561617,687.2733000000001
Tam O' Shanter,69,1630105055,143.8479
Tam O' Shanter,76,1652774023,927.0198
Tam O' Shanter,87,1720179248,207.7803
Tam O' Shanter,47,1630411819,447.52680000000004
Tam O' Shanter,70,1601666491,99.09522000000001
Tam O' Shanter,67,1533601777,20.77803
Tam O' Shanter,110,1677527426,119.87325000000001
Tam O' Shanter,80,1692479651,879.0705
Tam O' Shanter,73,1650722018,783.1719
Tam O' Shanter,64,1647081059,95.8986
Tam O' Shanter,88,1567452900,41.55606
Tam O' Shanter,63,1684655365,127.8648
Tam O' Shanter,66,1678369840,62.33409
Tam O' Shanter,46,1365615892,259.37
Tam O' Shanter,83,1494377568,95.8986
Infernal Impaler,11,1594372197,15.9831
Infernal Impaler,19,1729014380,55.940850000000005
Infernal Impaler,30,1730826377,73.52226
Infernal Impaler,31,1506866578,22.376340000000003
Infernal Impaler,32,1499005032,25.572960000000002
Infernal Impaler,36,1600951906,33.564510000000006
Infernal Impaler,56,1626368217,23.97465
Infernal Impaler,57,1711961245,22.376340000000003
Infernal Impaler,58,1543845517,30.367890000000003
Infernal Impaler,59,1685720023,19.179720000000003
Infernal Impaler,6,1726526468,49.547610000000006
Infernal Impaler,60,1596431880,12.786480000000001
Infernal Impaler,61,1711107575,55.940850000000005
Infernal Impaler,62,1704231671,49.547610000000006
Infernal Impaler,70,1644087212,383.5944
Infernal Impaler,33,1707858072,55.940850000000005
Infernal Impaler,65,1420469445,41.55606
Infernal Impaler,85,1622605075,513.0575100000001
Infernal Impaler,7,1698343435,25.572960000000002
Infernal Impaler,78,1494283372,509.86089000000004
Infernal Impaler,35,1692521568,36.76113
Infernal Impaler,14,1660381437,447.52680000000004
Infernal Impaler,79,1442441584,279.70425
Infernal Impaler,8,1627200683,63.9324
Infernal Impaler,90,1723739373,271.71270000000004
Infernal Impaler,40,1692725856,158.23269000000002
Infernal Impaler,12,1675653951,22.376340000000003
Infernal Impaler,18,1611560732,27.171270000000003
Infernal Impaler,29,1555590898,33.564510000000006
Infernal Impaler,15,1625303464,67.12902000000001
Infernal Impaler,16,1570267722,43.15437
Infernal Impaler,108,1585124049,75.12057
Infernal Impaler,10,1596514649,124.66818
Infernal Impaler,9,1595416319,123.06987000000001
Infernal Impaler,17,1725313359,231.75495
Infernal Impaler,87,1647012573,239.74650000000003
Infernal Impaler,39,1660553628,127.8648
Infernal Impaler,109,1705407399,92.70198
Infernal Impaler,88,1698431581,95.8986
Infernal Impaler,13,1714817323,815.1381
Infernal Impaler,110,1599497213,54.34254000000001
Infernal Impaler,69,1721379486,575.3916
Infernal Impaler,34,1665904125,20.77803
Infernal Impaler,71,1677110121,399.57750000000004
Infernal Impaler,89,1709152022,167.82255
Infernal Impaler,107,1726688717,255.7296
Infernal Impaler,73,1732210250,2557.2960000000003
Infernal Impaler,81,1483334329,159.83100000000002
Your Worst Nightmare,10,1711913749,100.69353000000001
Your Worst Nightmare,11,1632605574,23.97465
Your Worst Nightmare,12,1620173044,15.9831
Your Worst Nightmare,13,1698530264,319.66200000000003
Your Worst Nightmare,14,1726847137,495.47610000000003
Your Worst Nightmare,15,1593619073,36.76113
Your Worst Nightmare,16,1618810412,55.940850000000005
Your Worst Nightmare,17,1704923958,303.6789
Your Worst Nightmare,18,1714134419,39.957750000000004
Your Worst Nightmare,19,1728019323,79.91550000000001
Your Worst Nightmare,29,1728279081,59.13747000000001
Your Worst Nightmare,30,1646760570,60.735780000000005
Your Worst Nightmare,31,1443053896,20.77803
Your Worst Nightmare,32,1711962577,22.376340000000003
Your Worst Nightmare,33,1566046736,19.179720000000003
Your Worst Nightmare,34,1581856842,15.9831
Your Worst Nightmare,35,1554188024,17.58141
Your Worst Nightmare,36,1711607211,27.171270000000003
Your Worst Nightmare,37,1579818699,87.90705000000001
Your Worst Nightmare,38,1733324719,615.3493500000001
Your Worst Nightmare,39,1644068057,110.28339000000001
Your Worst Nightmare,40,1698356997,159.83100000000002
Your Worst Nightmare,43,1419088995,215.77185000000003
Your Worst Nightmare,44,1737553280,958.9860000000001
Your Worst Nightmare,45,1440595388,327.65355000000005
Your Worst Nightmare,47,1599032697,455.51835000000005
Your Worst Nightmare,57,1711960017,43.15437
Your Worst Nightmare,58,1734892581,108.68508000000001
Your Worst Nightmare,59,1646760658,31.9662
Your Worst Nightmare,6,1430516854,31.9662
Your Worst Nightmare,60,1574157688,12.786480000000001
Your Worst Nightmare,61,1712146609,62.33409
Your Worst Nightmare,63,1684186721,193.39551
Your Worst Nightmare,65,1685691166,78.31719000000001
Your Worst Nightmare,66,1556214169,36.76113
Your Worst Nightmare,69,1614721051,239.74650000000003
Your Worst Nightmare,7,1693314499,20.77803
Your Worst Nightmare,8,1730796816,95.8986
Your Worst Nightmare,9,1627718375,126.26649
Your Worst Nightmare,77,1435689605,127.8648
Your Worst Nightmare,75,1723192327,1262.6649
Your Worst Nightmare,56,1712713690,47.9493
Your Worst Nightmare,68,1669009347,63.9324
Your Worst Nightmare,64,1502046969,100.69353000000001
Your Worst Nightmare,73,1695313718,1598.3100000000002
Your Worst Nightmare,79,1493588695,143.8479
Your Worst Nightmare,62,1711939738,51.145920000000004
Your Worst Nightmare,74,1715610945,2876.958
Your Worst Nightmare,90,1586427064,119.87325000000001
Your Worst Nightmare,87,1635458931,319.66200000000003
Your Worst Nightmare,71,1712598254,639.3240000000001
Your Worst Nightmare,67,1473193765,39.957750000000004
Your Worst Nightmare,109,1499347820,39.957750000000004
Your Worst Nightmare,107,1727447286,287.6958
Your Worst Nightmare,80,1723816241,2237.634
Your Worst Nightmare,88,1561300215,75.12057
Your Worst Nightmare,70,1715032527,463.5099
Your Worst Nightmare,89,1733328592,266.91777
Your Worst Nightmare,46,1419402623,273.31101
Your Worst Nightmare,81,1734097957,3036.789
Your Worst Nightmare,83,1576035775,268.51608000000004
One-Man Army,10,1654207917,158.23269000000002
One-Man Army,11,1720716330,47.9493
One-Man Army,12,1714170273,19.179720000000003
One-Man Army,13,1703762770,271.71270000000004
One-Man Army,14,1641392317,258.92622
One-Man Army,15,1614503389,31.9662
One-Man Army,16,1388957471,46.35099
One-Man Army,17,1595633907,95.8986
One-Man Army,18,1629189723,28.76958
One-Man Army,19,1390281955,142.24959
One-Man Army,29,1732645169,44.752680000000005
One-Man Army,30,1594429156,17.58141
One-Man Army,31,1696083378,19.179720000000003
One-Man Army,32,1692801281,15.183945000000001
One-Man Army,33,1594469986,22.376340000000003
One-Man Army,34,1609351263,20.77803
One-Man Army,35,1537367153,17.58141
One-Man Army,36,1594544040,17.58141
One-Man Army,37,1707417870,140.65128
One-Man Army,38,1628495462,199.78875000000002
One-Man Army,39,1558792696,23.97465
One-Man Army,40,1634858790,38.359440000000006
One-Man Army,43,1627585039,578.5882200000001
One-Man Army,44,1715610301,543.4254000000001
One-Man Army,45,1703686741,551.41695
One-Man Army,58,1547658614,22.376340000000003
One-Man Army,59,1602492417,17.58141
One-Man Army,6,1566188629,38.359440000000006
One-Man Army,60,1678464870,17.58141
One-Man Army,61,1631059034,38.359440000000006
One-Man Army,63,1552759014,63.9324
One-Man Army,66,1736873633,63.9324
One-Man Army,65,1685552515,63.9324
One-Man Army,68,1710170127,71.92395
One-Man Army,69,1707248709,383.5944
One-Man Army,7,1588018641,14.38479
One-Man Army,70,1719249367,506.66427000000004
One-Man Army,8,1697813414,86.30874
One-Man Army,9,1703774679,127.8648
One-Man Army,56,1522708605,20.77803
One-Man Army,72,1736985416,359.61975
One-Man Army,64,1410181906,100.69353000000001
One-Man Army,62,1711810914,27.171270000000003
One-Man Army,71,1553621658,71.92395
One-Man Army,73,1632136765,799.1550000000001
One-Man Army,76,1501943042,110.28339000000001
One-Man Army,85,1531691117,68.72733000000001
One-Man Army,57,1589435198,15.9831
One-Man Army,82,1551896833,71.92395
One-Man Army,89,1730201722,255.7296
One-Man Army,78,1631715298,479.49300000000005
One-Man Army,84,1662378142,439.53525
One-Man Army,75,1454690305,63.9324
One-Man Army,74,1679136093,1294.6311
One-Man Army,110,1481299905,49.547610000000006
One-Man Army,107,1627060929,290.89242
One-Man Army,109,1594788579,44.752680000000005
One-Man Army,67,1487861981,23.97465
One-Man Army,80,1575625254,175.81410000000002
One-Man Army,77,1613357181,295.68735000000004
One-Man Army,87,1711544602,399.57750000000004
One-Man Army,79,1715634483,1118.817
One-Man Army,90,1711024850,447.52680000000004
One-Man Army,88,1708451735,73.52226
One-Man Army,46,1413927502,124.66818
One-Man Army,81,1492620366,111.88170000000001
One-Man Army,83,1623955712,191.7972
Outdoorsman,10,1729220193,118.27494000000002
Outdoorsman,11,1616795810,23.97465
Outdoorsman,12,1594488920,15.183945000000001
Outdoorsman,13,1728062855,137.45466000000002
Outdoorsman,14,1574708606,52.74423
Outdoorsman,15,1643821077,31.9662
Outdoorsman,16,1650790718,31.9662
Outdoorsman,17,1628839718,59.13747000000001
Outdoorsman,18,1539755332,17.58141
Outdoorsman,19,1563760840,36.76113
Outdoorsman,29,1571991258,17.58141
Outdoorsman,30,1649268273,44.752680000000005
Outdoorsman,31,1499057074,14.38479
Outdoorsman,32,1643925005,14.38479
Outdoorsman,33,1644600984,15.9831
Outdoorsman,34,1677501512,15.9831
Outdoorsman,35,1444835165,17.58141
Outdoorsman,36,1649214135,15.9831
Outdoorsman,37,1500528544,38.359440000000006
Outdoorsman,38,1627512271,194.99382000000003
Outdoorsman,39,1623006294,57.53916
Outdoorsman,40,1564947367,70.32564
Outdoorsman,43,1645362048,559.4085
Outdoorsman,44,1565855824,110.28339000000001
Outdoorsman,47,1723289608,799.1550000000001
Outdoorsman,56,1644832313,14.38479
Outdoorsman,57,1594473022,17.58141
Outdoorsman,59,1671665899,17.58141
Outdoorsman,6,1594466438,17.58141
Outdoorsman,60,1442936159,17.58141
Outdoorsman,61,1644048825,23.97465
Outdoorsman,62,1570650630,22.376340000000003
Outdoorsman,66,1506866155,36.76113
Outdoorsman,68,1679445384,52.74423
Outdoorsman,7,1552846807,15.9831
Outdoorsman,8,1727982087,36.76113
Outdoorsman,9,1642548907,51.145920000000004
Outdoorsman,58,1557688615,17.58141
Outdoorsman,89,1728605386,124.66818
Outdoorsman,88,1460656388,79.91550000000001
Outdoorsman,87,1727084572,191.7972
Outdoorsman,76,1730579009,974.9691
Outdoorsman,78,1732133757,799.1550000000001
Outdoorsman,71,1584280460,71.92395
Outdoorsman,75,1711107445,591.3747000000001
Outdoorsman,73,1715328538,615.3493500000001
Outdoorsman,77,1566093671,116.67663
Outdoorsman,110,1511369848,28.76958
Outdoorsman,45,1712862717,503.46765000000005
Outdoorsman,67,1689340242,63.9324
Outdoorsman,84,1565934240,63.9324
Outdoorsman,72,1539508500,71.92395
Outdoorsman,65,1701117113,30.367890000000003
Outdoorsman,69,1683444797,199.78875000000002
Outdoorsman,108,1714172180,87.90705000000001
Outdoorsman,79,1721627526,799.1550000000001
Outdoorsman,80,1683334670,719.2395
Outdoorsman,70,1664709437,147.04452
Outdoorsman,81,1483541785,79.91550000000001
Tavish DeGroot Experience,10,1594780077,79.91550000000001
Tavish DeGroot Experience,12,1643247949,17.58141
Tavish DeGroot Experience,11,1726775416,31.9662
Tavish DeGroot Experience,13,1673727613,429.94539000000003
Tavish DeGroot Experience,14,1689543674,183.80565
Tavish DeGroot Experience,15,1664052055,71.92395
Tavish DeGroot Experience,16,1643460923,38.359440000000006
Tavish DeGroot Experience,17,1589928382,118.27494000000002
Tavish DeGroot Experience,18,1650726861,63.9324
Tavish DeGroot Experience,19,1626368429,38.359440000000006
Tavish DeGroot Experience,29,1594387894,15.183945000000001
Tavish DeGroot Experience,30,1566039268,19.179720000000003
Tavish DeGroot Experience,31,1726161744,20.77803
Tavish DeGroot Experience,32,1643444899,15.9831
Tavish DeGroot Experience,33,1643291173,20.77803
Tavish DeGroot Experience,34,1485795973,15.9831
Tavish DeGroot Experience,35,1688922582,28.76958
Tavish DeGroot Experience,36,1594395033,11.188170000000001
Tavish DeGroot Experience,37,1451021076,75.12057
Tavish DeGroot Experience,38,1688806176,399.57750000000004
Tavish DeGroot Experience,39,1714168659,239.74650000000003
Tavish DeGroot Experience,40,1636883446,39.957750000000004
Tavish DeGroot Experience,43,1581610376,319.66200000000003
Tavish DeGroot Experience,44,1691146639,431.54370000000006
Tavish DeGroot Experience,57,1647516868,31.9662
Tavish DeGroot Experience,59,1552758918,14.38479
Tavish DeGroot Experience,61,1719523690,38.359440000000006
Tavish DeGroot Experience,60,1729996019,19.179720000000003
Tavish DeGroot Experience,6,1631801620,22.376340000000003
Tavish DeGroot Experience,7,1670091309,20.77803
Tavish DeGroot Experience,8,1625914510,71.92395
Tavish DeGroot Experience,9,1493691510,63.9324
Tavish DeGroot Experience,56,1711285096,25.572960000000002
Tavish DeGroot Experience,64,1416843910,84.71043
Tavish DeGroot Experience,68,1420118937,28.76958
Tavish DeGroot Experience,82,1423261663,155.03607000000002
Tavish DeGroot Experience,58,1686095550,31.9662
Tavish DeGroot Experience,62,1618009522,22.376340000000003
Tavish DeGroot Experience,88,1669487655,79.91550000000001
Tavish DeGroot Experience,77,1727895751,1118.817
Tavish DeGroot Experience,66,1714133471,47.9493
Tavish DeGroot Experience,90,1723816494,199.78875000000002
Tavish DeGroot Experience,63,1511390697,63.9324
Tavish DeGroot Experience,74,1724519616,1502.4114000000002
Tavish DeGroot Experience,79,1537439032,127.8648
Tavish DeGroot Experience,89,1732211296,148.64283
Tavish DeGroot Experience,67,1569873647,31.9662
Tavish DeGroot Experience,80,1580364628,273.31101
Tavish DeGroot Experience,78,1592548025,234.95157
Tavish DeGroot Experience,65,1610875084,23.97465
Tavish DeGroot Experience,83,1733245835,567.4000500000001
Pencil Pusher,10,1730926654,1758.141
Pencil Pusher,11,1734574319,287.6958
Pencil Pusher,12,1596357684,87.90705000000001
Pencil Pusher,13,1705002820,1838.0565000000001
Pencil Pusher,14,1704226177,1678.2255000000002
Pencil Pusher,15,1730819885,455.51835000000005
Pencil Pusher,16,1584176789,183.80565
Pencil Pusher,17,1722120663,1419.2992800000002
Pencil Pusher,18,1722201285,319.66200000000003
Pencil Pusher,19,1660305669,607.3578
Pencil Pusher,29,1710246866,303.6789
Pencil Pusher,30,1727972923,431.54370000000006
Pencil Pusher,31,1711657010,295.68735000000004
Pencil Pusher,32,1691935296,239.74650000000003
Pencil Pusher,33,1712021802,255.7296
Pencil Pusher,34,1615713933,95.8986
Pencil Pusher,35,1722706296,167.82255
Pencil Pusher,36,1721305805,167.82255
Pencil Pusher,37,1600070031,239.74650000000003
Pencil Pusher,38,1730486000,2077.8030000000003
Pencil Pusher,39,1710990595,1070.8677
Pencil Pusher,40,1450454270,103.89015
Pencil Pusher,44,1527279982,343.63665000000003
Pencil Pusher,56,1653000627,239.74650000000003
Pencil Pusher,57,1623003530,111.88170000000001
Pencil Pusher,58,1626354723,255.7296
Pencil Pusher,59,1719928695,239.74650000000003
Pencil Pusher,6,1732134354,258.92622
Pencil Pusher,60,1729014313,255.7296
Pencil Pusher,61,1706360881,639.3240000000001
Pencil Pusher,65,1632804816,143.8479
Pencil Pusher,66,1581612909,95.8986
Pencil Pusher,67,1705099627,879.0705
Pencil Pusher,7,1709146785,319.66200000000003
Pencil Pusher,72,1697239667,2717.1270000000004
Pencil Pusher,8,1714398786,639.3240000000001
Pencil Pusher,9,1727409369,1342.5804
Pencil Pusher,68,1404168675,51.145920000000004
Pencil Pusher,69,1557765268,428.34708
Pencil Pusher,77,1688924868,4475.268
Pencil Pusher,62,1705696358,958.9860000000001
Pencil Pusher,73,1697399326,5434.254000000001
Pencil Pusher,43,1728119669,4874.8455
Pencil Pusher,76,1525904086,799.1550000000001
Pencil Pusher,47,1646997402,2956.8735
Pencil Pusher,80,1577952410,879.0705
Pencil Pusher,87,1523397771,319.66200000000003
Pencil Pusher,84,1596186354,708.05133
Pencil Pusher,89,1499174650,214.17354
Pencil Pusher,71,1718557181,2876.958
Pencil Pusher,88,1722447158,1278.6480000000001
Pencil Pusher,86,1450942041,111.88170000000001
Pencil Pusher,85,1552078397,543.4254000000001
Pencil Pusher,90,1517764148,159.83100000000002
Pencil Pusher,74,1705523170,5194.507500000001
Pencil Pusher,82,1528656356,527.4423
Pencil Pusher,79,1585926798,1518.3945
Pencil Pusher,63,1692954147,1310.6142000000002
Pencil Pusher,46,1494756062,359.61975
Pencil Pusher,81,1704923327,7192.395
Pencil Pusher,83,1559934682,655.3071000000001
Buccaneer's Bicorne,10,1711925839,139.05297000000002
Buccaneer's Bicorne,11,1630363253,38.359440000000006
Buccaneer's Bicorne,12,1528830369,17.58141
Buccaneer's Bicorne,13,1699700493,271.71270000000004
Buccaneer's Bicorne,14,1727645980,297.28566
Buccaneer's Bicorne,15,1651149592,62.33409
Buccaneer's Bicorne,16,1607715752,51.145920000000004
Buccaneer's Bicorne,17,1630363439,129.46311
Buccaneer's Bicorne,18,1460666313,41.55606
Buccaneer's Bicorne,19,1639694275,46.35099
Buccaneer's Bicorne,29,1733987685,87.90705000000001
Buccaneer's Bicorne,30,1591520506,19.179720000000003
Buccaneer's Bicorne,31,1594427451,11.987325
Buccaneer's Bicorne,32,1633765533,19.179720000000003
Buccaneer's Bicorne,33,1595194722,23.97465
Buccaneer's Bicorne,34,1596272769,20.77803
Buccaneer's Bicorne,35,1735876364,36.76113
Buccaneer's Bicorne,36,1507236064,15.9831
Buccaneer's Bicorne,37,1560733171,43.15437
Buccaneer's Bicorne,38,1593336192,115.07832
Buccaneer's Bicorne,39,1571143070,49.547610000000006
Buccaneer's Bicorne,40,1657445068,91.10367000000001
Buccaneer's Bicorne,43,1700075292,1358.5635000000002
Buccaneer's Bicorne,44,1711687006,591.3747000000001
Buccaneer's Bicorne,56,1684710525,28.76958
Buccaneer's Bicorne,57,1590634917,20.77803
Buccaneer's Bicorne,59,1574187917,10.389015
Buccaneer's Bicorne,6,1593279466,17.58141
Buccaneer's Bicorne,60,1679139016,27.171270000000003
Buccaneer's Bicorne,61,1596032640,15.9831
Buccaneer's Bicorne,65,1722165731,135.85635000000002
Buccaneer's Bicorne,66,1674207440,39.957750000000004
Buccaneer's Bicorne,68,1715611724,111.88170000000001
Buccaneer's Bicorne,7,1723642354,27.171270000000003
Buccaneer's Bicorne,8,1726775762,124.66818
Buccaneer's Bicorne,9,1544599726,76.71888000000001
Buccaneer's Bicorne,76,1585850814,703.2564000000001
Buccaneer's Bicorne,58,1616882657,22.376340000000003
Buccaneer's Bicorne,70,1627510247,207.7803
Buccaneer's Bicorne,62,1728245881,95.8986
Buccaneer's Bicorne,89,1679196032,231.75495
Buccaneer's Bicorne,86,1695748975,255.7296
Buccaneer's Bicorne,87,1732146951,415.5606
Buccaneer's Bicorne,74,1460660038,151.83945
Buccaneer's Bicorne,69,1587664333,119.87325000000001
Buccaneer's Bicorne,88,1664872161,123.06987000000001
Buccaneer's Bicorne,73,1661251136,1486.4283
Buccaneer's Bicorne,90,1630228540,134.25804000000002
Buccaneer's Bicorne,72,1703789633,479.49300000000005
Buccaneer's Bicorne,67,1493787078,28.76958
Buccaneer's Bicorne,77,1697645734,799.1550000000001
Buccaneer's Bicorne,85,1499362540,65.53071
Buccaneer's Bicorne,109,1609414254,46.35099
Buccaneer's Bicorne,108,1728246138,279.70425
Buccaneer's Bicorne,78,1535312943,159.83100000000002
Buccaneer's Bicorne,82,1551896470,127.8648
Buccaneer's Bicorne,45,1696617109,639.3240000000001
Buccaneer's Bicorne,79,1668896092,1758.141
Buccaneer's Bicorne,64,1555786027,71.92395
Buccaneer's Bicorne,46,1726240494,1662.2424
Buccaneer's Bicorne,81,1652802904,2157.7185
Buccaneer's Bicorne,83,1548093819,110.28339000000001
